Dimensionless Injection Time,Dimensionless Differential Pressure
0,1
0.001512859,1
0.003025719,1.002352941
0.004538578,1.002352941
0.006051437,1.004705882
0.007564297,1.004705882
0.009077156,1
0.010590015,1
0.012102874,1.004705882
0.013615734,1.004705882
0.015128593,1.002352941
0.016641452,1.004705882
0.018154312,1.002352941
0.019667171,1.002352941
0.02118003,1.002352941
0.02269289,1.004705882
0.024205749,1.002352941
0.025718608,1.002352941
0.027231467,1.002352941
0.028744327,1.002352941
0.030257186,1.002352941
0.031770045,1.004705882
0.033282905,1.002352941
0.034795764,1.002352941
0.036308623,1.002352941
0.037821483,1.002352941
0.039334342,1.002352941
0.040847201,1.004705882
0.042360061,1.002352941
0.04387292,1.004705882
0.045385779,1
0.046898638,1.002352941
0.048411498,1.004705882
0.049924357,1.002352941
0.051437216,1.002352941
0.052950076,1.002352941
0.054462935,1
0.055975794,1.002352941
0.057488654,1
0.059001513,1.004705882
0.060514372,1.002352941
0.062027231,1.004705882
0.063540091,1.002352941
0.06505295,0.997647059
0.066565809,1.002352941
0.068078669,1.002352941
0.069591528,1.002352941
0.071104387,1.002352941
0.072617247,1.002352941
0.074130106,1.002352941
0.075642965,1
0.077155825,1
0.078668684,0.997647059
0.080181543,1
0.081694402,1
0.083207262,0.997647059
0.084720121,1
0.08623298,0.997647059
0.08774584,0.997647059
0.089258699,0.997647059
0.090771558,1
0.092284418,1
0.093797277,1
0.095310136,0.995294118
0.096822995,0.995294118
0.098335855,0.995294118
0.099848714,0.995294118
0.101361573,0.995294118
0.102874433,0.992941176
0.104387292,0.992941176
0.105900151,0.992941176
0.107413011,0.992941176
0.10892587,0.992941176
0.110438729,0.990588235
0.111951589,0.990588235
0.113464448,0.995294118
0.114977307,0.990588235
0.116490166,0.988235294
0.118003026,0.988235294
0.119515885,0.988235294
0.121028744,0.981176471
0.122541604,0.981176471
0.124054463,0.983529412
0.125567322,0.978823529
0.127080182,0.978823529
0.128593041,0.976470588
0.1301059,0.976470588
0.131618759,0.976470588
0.133131619,0.976470588
0.134644478,0.974117647
0.136157337,0.971764706
0.137670197,0.971764706
0.139183056,0.964705882
0.140695915,0.964705882
0.142208775,0.964705882
0.143721634,0.967058824
0.145234493,0.967058824
0.146747352,0.964705882
0.148260212,0.962352941
0.149773071,0.957647059
0.15128593,0.96
0.15279879,0.955294118
0.154311649,0.957647059
0.155824508,0.950588235
0.157337368,0.948235294
0.158850227,0.952941176
0.160363086,0.950588235
0.161875946,0.948235294
0.163388805,0.948235294
0.164901664,0.945882353
0.166414523,0.948235294
0.167927383,0.941176471
0.169440242,0.941176471
0.170953101,0.941176471
0.172465961,0.941176471
0.17397882,0.943529412
0.175491679,0.941176471
0.177004539,0.936470588
0.178517398,0.936470588
0.180030257,0.934117647
0.181543116,0.936470588
0.183055976,0.936470588
0.184568835,0.936470588
