Dimensionless Injection Time,Dimensionless Differential Pressure
0,1
0.000158353,1
0.000316706,1
0.000475059,1
0.000633413,1.005882353
0.000791766,1.005882353
0.000950119,1.005882353
0.001108472,1
0.001266825,1.005882353
0.001425178,1.005882353
0.001583531,1.005882353
0.001741884,1.005882353
0.001900238,1.005882353
0.002058591,1.005882353
0.002216944,1.005882353
0.002375297,1.005882353
0.00253365,1.005882353
0.002692003,1.005882353
0.002850356,1
0.003008709,1
0.003167063,1.005882353
0.003325416,1.005882353
0.003483769,1
0.003642122,1
0.003800475,1
0.003958828,1
0.004117181,1
0.004275534,1
0.004433888,1
0.004592241,1
0.004750594,1
0.004908947,1
0.0050673,1
0.005225653,1
0.005384006,1
0.005542359,1.005882353
0.005700713,1
0.005859066,1.005882353
0.006017419,1
0.006175772,1
0.006334125,1
0.006492478,1
0.006650831,1
0.006809184,1
0.006967538,1
0.007125891,1
0.007284244,1
0.007442597,1
0.00760095,1
0.007759303,1
0.007917656,1
0.00807601,1
0.008234363,1
0.008392716,1
0.008551069,1
0.008709422,0.994117647
0.008867775,1
0.009026128,1
0.009184481,1
0.009342835,1
0.009501188,1
0.009659541,1
0.009817894,1
0.009976247,1
0.0101346,1
0.010292953,1
0.010451306,1
0.01060966,1
0.010768013,0.994117647
0.010926366,1
0.011084719,1
0.011243072,0.994117647
0.011401425,1
0.011559778,1
0.011718131,1
0.011876485,0.994117647
0.012034838,1
0.012193191,1
0.012351544,1
0.012509897,0.994117647
0.01266825,1
0.012826603,0.994117647
0.012984956,1
0.01314331,1
0.013301663,1
0.013460016,0.994117647
0.013618369,1
0.013776722,0.994117647
0.013935075,0.994117647
0.014093428,0.994117647
0.014251781,0.994117647
0.014410135,0.994117647
0.014568488,0.994117647
0.014726841,0.994117647
0.014885194,0.994117647
0.015043547,0.994117647
0.0152019,0.994117647
0.015360253,0.994117647
0.015518606,0.994117647
0.01567696,0.994117647
0.015835313,0.994117647
0.015993666,0.988235294
0.016152019,0.994117647
0.016310372,0.994117647
0.016468725,0.988235294
0.016627078,0.988235294
0.016785432,0.994117647
0.016943785,0.988235294
0.017102138,0.988235294
0.017260491,0.988235294
0.017418844,0.994117647
0.017577197,0.994117647
0.01773555,0.994117647
0.017893903,0.994117647
0.018052257,0.994117647
0.01821061,0.994117647
0.018368963,0.994117647
0.018527316,0.994117647
0.018685669,0.994117647
0.018844022,0.994117647
0.019002375,0.994117647
0.019160728,0.994117647
0.019319082,0.994117647
0.019477435,0.994117647
0.019635788,0.994117647
0.019794141,0.994117647
0.019952494,0.994117647
0.020110847,0.994117647
0.0202692,0.994117647
0.020427553,0.994117647
0.020585907,0.994117647
0.02074426,0.994117647
0.020902613,0.994117647
0.021060966,0.994117647
0.021219319,0.994117647
0.021377672,0.994117647
0.021536025,0.994117647
0.021694378,0.994117647
0.021852732,0.994117647
0.022011085,0.994117647
0.022169438,0.994117647
0.022327791,0.994117647
0.022486144,0.994117647
0.022644497,0.994117647
0.02280285,0.994117647
0.022961203,0.994117647
0.023119557,0.994117647
0.02327791,0.994117647
0.023436263,0.994117647
0.023594616,0.994117647
0.023752969,1
0.023911322,0.994117647
0.024069675,0.994117647
0.024228029,0.994117647
0.024386382,0.994117647
0.024544735,0.994117647
0.024703088,0.994117647
0.024861441,0.994117647
0.025019794,0.994117647
0.025178147,1
0.0253365,0.994117647
0.025494854,1
0.025653207,0.994117647
0.02581156,0.994117647
0.025969913,0.994117647
0.026128266,0.994117647
0.026286619,0.994117647
0.026444972,1
0.026603325,1
0.026761679,0.994117647
0.026920032,1
0.027078385,1
0.027236738,0.994117647
0.027395091,0.994117647
0.027553444,1
0.027711797,0.994117647
0.02787015,0.994117647
