Dimensionless Injection Time,Dimensionless Differential Pressure
0,1
0.000153846,1
0.000307692,1
0.000461538,1
0.000615385,1
0.000769231,1
0.000923077,1
0.001076923,1
0.001230769,1
0.001384615,1
0.001538462,1
0.001692308,1
0.001846154,1
0.002,1.004694836
0.002153846,1
0.002307692,0.995305164
0.002461538,1
0.002615385,1
0.002769231,1
0.002923077,1
0.003076923,1
0.003230769,1
0.003384615,1
0.003538462,1
0.003692308,1
0.003846154,1
0.004,1
0.004153846,1
0.004307692,1
0.004461538,1
0.004615385,1
0.004769231,1
0.004923077,1
0.005076923,1
0.005230769,1
0.005384615,1
0.005538462,1
0.005692308,1
0.005846154,1
0.006,1.004694836
0.006153846,1
0.006307692,1
0.006461538,1
0.006615385,1
0.006769231,1
0.006923077,1
0.007076923,1.004694836
0.007230769,1.004694836
0.007384615,1.004694836
0.007538462,1
0.007692308,1.004694836
0.007846154,1.004694836
0.008,1.004694836
0.008153846,1.004694836
0.008307692,1
0.008461538,1
0.008615385,1
0.008769231,1
0.008923077,1
0.009076923,1
0.009230769,1
0.009384615,1
0.009538462,1.004694836
0.009692308,1
0.009846154,1.004694836
0.01,1.004694836
0.010153846,1.004694836
0.010307692,1
0.010461538,1.004694836
0.010615385,1
0.010769231,1
0.010923077,1.004694836
0.011076923,1
0.011230769,1.004694836
0.011384615,1.004694836
0.011538462,1
0.011692308,1
0.011846154,1
0.012,1.004694836
0.012153846,1
0.012307692,1.004694836
0.012461538,1.004694836
0.012615385,1
0.012769231,1
0.012923077,1.004694836
0.013076923,1.004694836
0.013230769,1.004694836
0.013384615,1
0.013538462,1
0.013692308,1.004694836
0.013846154,1.004694836
0.014,1.004694836
0.014153846,1.004694836
0.014307692,1.004694836
0.014461538,1.004694836
0.014615385,1.004694836
0.014769231,1
0.014923077,1.004694836
0.015076923,1
0.015230769,1
0.015384615,1
0.015538462,1
0.015692308,1.004694836
0.015846154,1
0.016,1
0.016153846,1.004694836
0.016307692,1.004694836
0.016461538,1.004694836
0.016615385,1.004694836
0.016769231,1.004694836
0.016923077,1
0.017076923,1.004694836
0.017230769,1.004694836
0.017384615,1.004694836
0.017538462,1.004694836
0.017692308,1
0.017846154,1.004694836
0.018,1
0.018153846,1.004694836
0.018307692,1.004694836
0.018461538,1.004694836
0.018615385,1.004694836
0.018769231,1.004694836
0.018923077,1.004694836
0.019076923,1.004694836
0.019230769,1.004694836
0.019384615,1
0.019538462,1.004694836
0.019692308,1.004694836
0.019846154,1.004694836
0.02,1.004694836
0.020153846,1.004694836
0.020307692,1
0.020461538,1.004694836
0.020615385,1
0.020769231,1
0.020923077,1
0.021076923,1.004694836
0.021230769,1
0.021384615,1
0.021538462,1
0.021692308,1
0.021846154,1.004694836
0.022,1.004694836
0.022153846,1.004694836
0.022307692,1.004694836
0.022461538,1
0.022615385,1.004694836
0.022769231,1.004694836
0.022923077,1.004694836
0.023076923,1.004694836
0.023230769,1.004694836
0.023384615,1
0.023538462,1
0.023692308,1.004694836
0.023846154,1.004694836
0.024,1.004694836
0.024153846,1.004694836
0.024307692,1.004694836
0.024461538,1.004694836
0.024615385,1.004694836
0.024769231,1.004694836
0.024923077,1.004694836
0.025076923,1
0.025230769,1.004694836
0.025384615,1.004694836
0.025538462,1.004694836
0.025692308,1
0.025846154,1.004694836
0.026,1
0.026153846,1
0.026307692,1
0.026461538,1.004694836
0.026615385,1
0.026769231,1.004694836
0.026923077,1
0.027076923,1.004694836
0.027230769,1
0.027384615,1.004694836
0.027538462,1.004694836
0.027692308,1.004694836
0.027846154,1.004694836
0.028,1.004694836
0.028153846,1.004694836
0.028307692,1.004694836
0.028461538,1.004694836
0.028615385,1.009389671
0.028769231,1.004694836
0.028923077,1.004694836
0.029076923,1.004694836
0.029230769,1.004694836
0.029384615,1.004694836
0.029538462,1.004694836
0.029692308,1.004694836
0.029846154,1.004694836
0.03,1.004694836
0.030153846,1
0.030307692,1.004694836
0.030461538,1
0.030615385,1.004694836
0.030769231,1.004694836
0.030923077,1.004694836
0.031076923,1.004694836
0.031230769,1.004694836
0.031384615,1.004694836
0.031538462,1.004694836
0.031692308,1.004694836
0.031846154,1.004694836
0.032,1.004694836
0.032153846,1.004694836
0.032307692,1.004694836
0.032461538,1.004694836
0.032615385,1.004694836
0.032769231,1.004694836
0.032923077,1.004694836
0.033076923,1.004694836
0.033230769,1.004694836
0.033384615,1.004694836
0.033538462,1.004694836
0.033692308,1.004694836
0.033846154,1.004694836
0.034,1.004694836
0.034153846,1
0.034307692,1.004694836
0.034461538,1.004694836
0.034615385,1.004694836
0.034769231,1.004694836
0.034923077,1.004694836
0.035076923,1.004694836
0.035230769,1.009389671
0.035384615,1.009389671
0.035538462,1.004694836
0.035692308,1.004694836
0.035846154,1.004694836
0.036,1.009389671
0.036153846,1.004694836
0.036307692,1.004694836
0.036461538,1.004694836
0.036615385,1.004694836
0.036769231,1.004694836
0.036923077,1.004694836
0.037076923,1.004694836
0.037230769,1.004694836
0.037384615,1.004694836
0.037538462,1.004694836
0.037692308,1.009389671
0.037846154,1.009389671
0.038,1.009389671
0.038153846,1.009389671
0.038307692,1.009389671
0.038461538,1.009389671
0.038615385,1.009389671
0.038769231,1.009389671
0.038923077,1.004694836
0.039076923,1.004694836
0.039230769,1.004694836
0.039384615,1.004694836
0.039538462,1.004694836
0.039692308,1
0.039846154,1.004694836
0.04,1.004694836
0.040153846,1.004694836
0.040307692,1.004694836
0.040461538,1.004694836
0.040615385,1.004694836
0.040769231,1.004694836
0.040923077,1.004694836
0.041076923,1.004694836
0.041230769,1.004694836
0.041384615,1.004694836
0.041538462,1.004694836
0.041692308,1.004694836
0.041846154,1.004694836
0.042,1.004694836
0.042153846,1.004694836
0.042307692,1.004694836
0.042461538,1.004694836
0.042615385,1.004694836
0.042769231,1.004694836
0.042923077,1.004694836
0.043076923,1.004694836
0.043230769,1.004694836
0.043384615,1.004694836
0.043538462,1.009389671
0.043692308,1.004694836
0.043846154,1.004694836
0.044,1.004694836
0.044153846,1.004694836
0.044307692,1.004694836
0.044461538,1.004694836
0.044615385,1
0.044769231,1.004694836
0.044923077,1.004694836
0.045076923,1.004694836
0.045230769,1.004694836
0.045384615,1
0.045538462,1.004694836
0.045692308,1.004694836
0.045846154,1.004694836
0.046,1.004694836
0.046153846,1.009389671
0.046307692,1.009389671
0.046461538,1.009389671
0.046615385,1.009389671
0.046769231,1.009389671
0.046923077,1.009389671
0.047076923,1.009389671
0.047230769,1.009389671
0.047384615,1.009389671
0.047538462,1.009389671
0.047692308,1.009389671
0.047846154,1.009389671
0.048,1.004694836
0.048153846,1.004694836
0.048307692,1.004694836
0.048461538,1.004694836
0.048615385,1.004694836
0.048769231,1.004694836
0.048923077,1.004694836
0.049076923,1.004694836
0.049230769,1
0.049384615,1.004694836
0.049538462,1.004694836
0.049692308,1.004694836
0.049846154,1.004694836
0.05,1.004694836
0.050153846,1.004694836
0.050307692,1.004694836
0.050461538,1.004694836
0.050615385,1.004694836
0.050769231,1.004694836
0.050923077,1.004694836
0.051076923,1.004694836
0.051230769,1
0.051384615,1.004694836
0.051538462,1
0.051692308,1.004694836
0.051846154,1.004694836
0.052,1.004694836
0.052153846,1.004694836
0.052307692,1.004694836
0.052461538,1.004694836
0.052615385,1.004694836
0.052769231,1.009389671
0.052923077,1.004694836
0.053076923,1.004694836
0.053230769,1.004694836
0.053384615,1.004694836
0.053538462,1.004694836
0.053692308,1.004694836
0.053846154,1.004694836
0.054,1.009389671
0.054153846,1.004694836
0.054307692,1.004694836
0.054461538,1.004694836
0.054615385,1.004694836
0.054769231,1.004694836
0.054923077,1.004694836
0.055076923,1.004694836
0.055230769,1.004694836
0.055384615,1.004694836
0.055538462,1.004694836
0.055692308,1.004694836
0.055846154,1.004694836
0.056,1.004694836
0.056153846,1.004694836
0.056307692,1.004694836
0.056461538,1.004694836
0.056615385,1.009389671
0.056769231,1.004694836
0.056923077,1.004694836
0.057076923,1.004694836
