Dimensionless Injection Time,Dimensionless Differential Pressure
0,1
0.000417885,1
0.000835771,1
0.001253656,1
0.001671542,1
0.002089427,1
0.002507313,1
0.002925198,1
0.003343084,1
0.003760969,1
0.004178855,1
0.00459674,1
0.005014626,1
0.005432511,1
0.005850397,1
0.006268282,1
0.006686168,1
0.007104053,1
0.007521939,1
0.007939824,1
0.00835771,1
0.008775595,1
0.009193481,1
0.009611366,1
0.010029252,1
0.010447137,1
0.010865023,1
0.011282908,1
0.011700794,1
0.012118679,1
0.012536565,1
0.01295445,1
0.013372336,1
0.013790221,1
0.014208107,1
0.014625992,1
0.015043878,1
0.015461763,1.001416431
0.015879649,1
0.016297534,1
0.01671542,1
0.017133305,1
0.017551191,1
0.017969076,1
0.018386962,1.001416431
0.018804847,1
0.019222733,1
0.019640618,1
0.020058504,1
0.020476389,1
0.020894275,1
0.02131216,1
0.021730046,1
0.022147931,1
0.022565817,1
0.022983702,1.001416431
0.023401588,1
0.023819473,1
0.024237359,1
0.024655244,1
0.02507313,1
0.025491015,1
0.025908901,1
0.026326786,1
0.026744672,1.001416431
0.027162557,1
0.027580443,1
0.027998328,1
0.028416214,1.001416431
0.028834099,1
0.029251985,1
0.02966987,1
0.030087756,1
0.030505641,1
0.030923527,1.001416431
0.031341412,1
0.031759298,1
0.032177183,1
0.032595069,1
0.033012954,1.001416431
0.03343084,1
0.033848725,1.001416431
0.034266611,1
0.034684496,1
0.035102382,1
0.035520267,1
0.035938153,1.001416431
0.036356038,1
0.036773924,1.001416431
0.037191809,1
0.037609695,1
0.03802758,1
0.038445466,1
0.038863351,1.001416431
0.039281237,1
0.039699122,1.001416431
0.040117008,1.001416431
0.040534893,1.001416431
0.040952779,1.001416431
0.041370664,1
0.04178855,1.001416431
0.042206435,1.001416431
0.042624321,1.001416431
0.043042206,1.001416431
0.043460092,1.001416431
0.043877977,1
0.044295863,1
0.044713748,1.001416431
0.045131634,1.001416431
0.045549519,1
0.045967405,1.001416431
0.04638529,1.001416431
0.046803176,1.001416431
0.047221061,1.001416431
0.047638947,1
0.048056832,1
0.048474718,1.001416431
0.048892603,1.001416431
0.049310489,1.001416431
0.049728374,1.001416431
0.05014626,1.002832861
0.050564145,1.001416431
0.050982031,1.001416431
0.051399916,1.001416431
0.051817802,1.001416431
0.052235687,1.001416431
0.052653573,1.001416431
0.053071458,1.001416431
0.053489344,1.001416431
0.053907229,1.001416431
0.054325115,1.001416431
0.054743,1.002832861
0.055160886,1.002832861
0.055578771,1.002832861
0.055996657,1.002832861
0.056414542,1.002832861
0.056832428,1.002832861
0.057250313,1.002832861
0.057668199,1.002832861
0.058086084,1.002832861
0.05850397,1.002832861
0.058921855,1.002832861
0.059339741,1.002832861
0.059757626,1.002832861
0.060175512,1.002832861
0.060593397,1.002832861
0.061011283,1.002832861
0.061429168,1.002832861
0.061847054,1.001416431
0.062264939,1.002832861
0.062682825,1.002832861
0.06310071,1.002832861
0.063518596,1.002832861
0.063936481,1.002832861
0.064354367,1.002832861
0.064772252,1.002832861
0.065190138,1.002832861
0.065608023,1.002832861
0.066025909,1.002832861
0.066443794,1.001416431
0.06686168,1.002832861
0.067279565,1.001416431
0.067697451,1.002832861
0.068115336,1.001416431
0.068533222,1.001416431
0.068951107,1.002832861
0.069368993,1.001416431
0.069786878,1.002832861
0.070204764,1.002832861
0.070622649,1.001416431
0.071040535,1.002832861
0.07145842,1.002832861
0.071876306,1.002832861
0.072294191,1.002832861
0.072712077,1.001416431
0.073129962,1.001416431
0.073547848,1.001416431
0.073965733,1.001416431
0.074383619,1.001416431
0.074801504,1.001416431
0.07521939,1.001416431
0.075637275,1.001416431
0.076055161,1.002832861
0.076473046,1.001416431
0.076890932,1.001416431
0.077308817,1.001416431
0.077726703,1.001416431
0.078144588,1.001416431
0.078562474,1.001416431
0.078980359,1.001416431
0.079398245,1.001416431
0.07981613,1.001416431
0.080234016,1.001416431
0.080651901,1.001416431
0.081069787,1.001416431
0.081487672,1.001416431
0.081905558,1.001416431
0.082323443,1.001416431
0.082741329,1.001416431
0.083159214,1.001416431
0.0835771,1.001416431
0.083994985,1.001416431
0.084412871,1.001416431
0.084830756,1.001416431
0.085248642,1.001416431
0.085666527,1.001416431
0.086084413,1.001416431
0.086502298,1.001416431
0.086920184,1.001416431
0.087338069,1
0.087755955,1.001416431
0.08817384,1.001416431
0.088591726,1.001416431
0.089009611,1.001416431
0.089427497,1
0.089845382,1.001416431
0.090263268,1.001416431
0.090681153,1.001416431
0.091099039,1.001416431
0.091516924,1.001416431
0.09193481,1.001416431
0.092352695,1.001416431
0.092770581,1.001416431
0.093188466,1.001416431
0.093606352,1.001416431
0.094024237,1.001416431
0.094442123,1
0.094860008,1.001416431
0.095277894,1.001416431
0.095695779,1.001416431
0.096113665,1.001416431
0.09653155,1.001416431
0.096949436,1.001416431
0.097367321,1.001416431
0.097785207,1.001416431
0.098203092,1.001416431
0.098620978,1.001416431
0.099038863,1.001416431
0.099456749,1.001416431
0.099874634,1.001416431
0.10029252,1.001416431
0.100710405,1.001416431
0.101128291,1.001416431
0.101546176,1.001416431
0.101964062,1.001416431
0.102381947,1.001416431
0.102799833,1.001416431
0.103217718,1.001416431
0.103635604,1.001416431
0.104053489,1.001416431
0.104471375,1.002832861
0.10488926,1.001416431
0.105307146,1.002832861
0.105725031,1.001416431
0.106142917,1.001416431
0.106560802,1.001416431
0.106978688,1.001416431
0.107396573,1.001416431
0.107814459,1.001416431
0.108232344,1.001416431
0.10865023,1.002832861
0.109068115,1.001416431
0.109486001,1.002832861
0.109903886,1.001416431
0.110321772,1.001416431
0.110739657,1.001416431
0.111157543,1.001416431
0.111575428,1.001416431
0.111993314,1.001416431
0.112411199,1.001416431
0.112829085,1.001416431
0.11324697,1.001416431
0.113664856,1.001416431
0.114082741,1.001416431
0.114500627,1.001416431
0.114918512,1.002832861
0.115336398,1.001416431
0.115754283,1.001416431
0.116172169,1.001416431
0.116590054,1.001416431
0.11700794,1.002832861
0.117425825,1.001416431
0.117843711,1.001416431
0.118261596,1.001416431
0.118679482,1.001416431
0.119097367,1.001416431
0.119515253,1.001416431
0.119933138,1.001416431
0.120351024,1.001416431
0.120768909,1.001416431
0.121186795,1.001416431
0.12160468,1.001416431
0.122022566,1.001416431
0.122440451,1.001416431
0.122858337,1.001416431
0.123276222,1.001416431
0.123694108,1.001416431
0.124111993,1.001416431
0.124529879,1.001416431
0.124947764,1.001416431
0.12536565,1.001416431
0.125783535,1.001416431
0.126201421,1.001416431
0.126619306,1.001416431
0.127037192,1.001416431
0.127455077,1.001416431
0.127872963,1.001416431
0.128290848,1.002832861
0.128708734,1.001416431
0.129126619,1.001416431
0.129544505,1.001416431
0.12996239,1.001416431
0.130380276,1.001416431
0.130798161,1.001416431
0.131216047,1.001416431
0.131633932,1.001416431
0.132051818,1.001416431
0.132469703,1.001416431
0.132887589,1.001416431
0.133305474,1.001416431
0.13372336,1.001416431
0.134141245,1.001416431
0.134559131,1.002832861
0.134977016,1.001416431
0.135394902,1.001416431
0.135812787,1.001416431
0.136230673,1.001416431
0.136648558,1.001416431
0.137066444,1.001416431
0.137484329,1.001416431
0.137902215,1.001416431
0.1383201,1.001416431
0.138737986,1.001416431
0.139155871,1.001416431
0.139573757,1.001416431
0.139991642,1.001416431
0.140409528,1.001416431
0.140827413,1.001416431
0.141245299,1.001416431
0.141663184,1.001416431
0.14208107,1.001416431
0.142498955,1
0.142916841,1.001416431
0.143334726,1.001416431
0.143752612,1.001416431
0.144170497,1.001416431
0.144588383,1.001416431
0.145006268,1
0.145424154,1.001416431
0.145842039,1.001416431
0.146259925,1
0.14667781,1.001416431
0.147095696,1
0.147513581,1
0.147931467,1.001416431
0.148349352,1
0.148767238,1.001416431
0.149185123,1
0.149603009,1
