Dimensionless Injection Time,Dimensionless Differential Pressure
0,1
0.000386399,1.002252252
0.000772798,1.004504505
0.001159196,1.006756757
0.001545595,1.009009009
0.001931994,1.011261261
0.002318393,1.013513514
0.002704791,1
0.00309119,1.002252252
0.003477589,1.004504505
0.003863988,1.006756757
0.004250386,1.009009009
0.004636785,1.011261261
0.005023184,1.013513514
0.005409583,1
0.005795981,1.002252252
0.00618238,1.004504505
0.006568779,1.006756757
0.006955178,1.009009009
0.007341577,1.011261261
0.007727975,1.013513514
0.008114374,1
0.008500773,1.002252252
0.008887172,1.004504505
0.00927357,1.006756757
0.009659969,1.009009009
0.010046368,1.011261261
0.010432767,1.013513514
0.010819165,1
0.011205564,1.002252252
0.011591963,1.004504505
0.011978362,1.006756757
0.01236476,1.009009009
0.012751159,1.011261261
0.013137558,1.013513514
0.013523957,1
0.013910355,1.002252252
0.014296754,1.004504505
0.014683153,1.006756757
0.015069552,1.009009009
0.015455951,1.011261261
0.015842349,1.013513514
0.016228748,1.013513514
0.016615147,1
0.017001546,1.002252252
0.017387944,1.004504505
0.017774343,1.006756757
0.018160742,1.009009009
0.018547141,1.011261261
0.018933539,1.013513514
0.019319938,1
0.019706337,1.002252252
0.020092736,1.004504505
0.020479134,1.006756757
0.020865533,1.009009009
0.021251932,1.011261261
0.021638331,1.013513514
0.02202473,1
0.022411128,1.002252252
0.022797527,1.004504505
0.023183926,1.006756757
0.023570325,1.009009009
0.023956723,1.011261261
0.024343122,1.013513514
0.024729521,1
0.02511592,1.002252252
0.025502318,1.004504505
0.025888717,1.006756757
0.026275116,1.009009009
0.026661515,1.011261261
0.027047913,1.013513514
0.027434312,1
0.027820711,1.002252252
0.02820711,1.004504505
0.028593509,1.006756757
0.028979907,1.009009009
0.029366306,1.011261261
0.029752705,1.013513514
0.030139104,1
0.030525502,1.002252252
0.030911901,1.004504505
0.0312983,1.006756757
0.031684699,1.009009009
0.032071097,1.011261261
0.032457496,1.013513514
0.032843895,1.006756757
0.033230294,1.009009009
0.033616692,1.011261261
0.034003091,1.013513514
0.03438949,1
0.034775889,1.002252252
0.035162287,1.004504505
0.035548686,1.006756757
0.035935085,1.009009009
0.036321484,1.011261261
0.036707883,1.002252252
0.037094281,1.004504505
0.03748068,1.006756757
0.037867079,1.009009009
0.038253478,1.011261261
0.038639876,1.013513514
0.039026275,1.015765766
0.039412674,1.02027027
0.039799073,1.02027027
0.040185471,1.022522523
0.04057187,1.022522523
0.040958269,1.024774775
0.041344668,1.027027027
0.041731066,1.029279279
0.042117465,1.029279279
0.042503864,1.031531532
0.042890263,1.033783784
0.043276662,1.036036036
0.04366306,1.036036036
0.044049459,1.038288288
0.044435858,1.038288288
0.044822257,1.038288288
0.045208655,1.040540541
0.045595054,1.042792793
0.045981453,1.042792793
0.046367852,1.042792793
0.04675425,1.045045045
0.047140649,1.047297297
0.047527048,1.047297297
0.047913447,1.047297297
0.048299845,1.04954955
0.048686244,1.04954955
0.049072643,1.051801802
0.049459042,1.051801802
0.04984544,1.051801802
0.050231839,1.051801802
0.050618238,1.054054054
0.051004637,1.054054054
0.051391036,1.056306306
0.051777434,1.054054054
0.052163833,1.056306306
0.052550232,1.056306306
0.052936631,1.058558559
0.053323029,1.058558559
0.053709428,1.058558559
0.054095827,1.058558559
0.054482226,1.058558559
0.054868624,1.058558559
0.055255023,1.060810811
0.055641422,1.060810811
0.056027821,1.060810811
0.056414219,1.060810811
0.056800618,1.060810811
0.057187017,1.060810811
0.057573416,1.060810811
0.057959815,1.063063063
0.058346213,1.063063063
0.058732612,1.063063063
0.059119011,1.063063063
0.05950541,1.063063063
0.059891808,1.063063063
0.060278207,1.063063063
0.060664606,1.063063063
0.061051005,1.065315315
0.061437403,1.063063063
0.061823802,1.063063063
0.062210201,1.063063063
0.0625966,1.065315315
0.062982998,1.065315315
0.063369397,1.065315315
0.063755796,1.065315315
0.064142195,1.065315315
0.064528594,1.065315315
0.064914992,1.067567568
0.065301391,1.067567568
0.06568779,1.067567568
0.066074189,1.065315315
0.066460587,1.067567568
0.066846986,1.067567568
0.067233385,1.067567568
0.067619784,1.067567568
0.068006182,1.067567568
0.068392581,1.067567568
0.06877898,1.067567568
0.069165379,1.067567568
0.069551777,1.067567568
0.069938176,1.065315315
0.070324575,1.067567568
0.070710974,1.067567568
0.071097372,1.067567568
0.071483771,1.067567568
0.07187017,1.067567568
0.072256569,1.067567568
0.072642968,1.067567568
0.073029366,1.06981982
0.073415765,1.067567568
0.073802164,1.067567568
0.074188563,1.06981982
0.074574961,1.067567568
0.07496136,1.067567568
0.075347759,1.06981982
0.075734158,1.06981982
0.076120556,1.067567568
0.076506955,1.067567568
0.076893354,1.067567568
0.077279753,1.067567568
0.077666151,1.067567568
0.07805255,1.06981982
0.078438949,1.067567568
0.078825348,1.06981982
0.079211747,1.067567568
0.079598145,1.067567568
0.079984544,1.067567568
0.080370943,1.067567568
0.080757342,1.067567568
0.08114374,1.06981982
0.081530139,1.06981982
0.081916538,1.06981982
0.082302937,1.06981982
0.082689335,1.06981982
0.083075734,1.067567568
0.083462133,1.06981982
0.083848532,1.06981982
0.08423493,1.067567568
0.084621329,1.06981982
0.085007728,1.06981982
0.085394127,1.06981982
0.085780526,1.06981982
0.086166924,1.06981982
0.086553323,1.06981982
0.086939722,1.06981982
0.087326121,1.06981982
0.087712519,1.06981982
0.088098918,1.06981982
0.088485317,1.06981982
0.088871716,1.06981982
0.089258114,1.06981982
0.089644513,1.072072072
0.090030912,1.06981982
0.090417311,1.06981982
0.090803709,1.06981982
0.091190108,1.06981982
0.091576507,1.06981982
0.091962906,1.06981982
0.092349304,1.06981982
0.092735703,1.06981982
0.093122102,1.06981982
0.093508501,1.06981982
0.0938949,1.072072072
0.094281298,1.06981982
0.094667697,1.06981982
0.095054096,1.06981982
0.095440495,1.06981982
0.095826893,1.072072072
0.096213292,1.072072072
0.096599691,1.072072072
0.09698609,1.072072072
0.097372488,1.072072072
0.097758887,1.072072072
0.098145286,1.072072072
0.098531685,1.06981982
0.098918083,1.072072072
0.099304482,1.072072072
0.099690881,1.072072072
0.10007728,1.06981982
0.100463679,1.06981982
0.100850077,1.072072072
0.101236476,1.06981982
0.101622875,1.06981982
0.102009274,1.06981982
0.102395672,1.06981982
0.102782071,1.06981982
0.10316847,1.072072072
0.103554869,1.06981982
0.103941267,1.072072072
0.104327666,1.06981982
0.104714065,1.072072072
0.105100464,1.072072072
0.105486862,1.072072072
0.105873261,1.072072072
0.10625966,1.072072072
0.106646059,1.072072072
0.107032457,1.072072072
0.107418856,1.072072072
0.107805255,1.072072072
0.108191654,1.072072072
0.108578053,1.072072072
0.108964451,1.072072072
0.10935085,1.06981982
0.109737249,1.06981982
0.110123648,1.072072072
0.110510046,1.072072072
0.110896445,1.072072072
0.111282844,1.072072072
0.111669243,1.072072072
0.112055641,1.072072072
0.11244204,1.072072072
0.112828439,1.06981982
0.113214838,1.072072072
0.113601236,1.072072072
0.113987635,1.072072072
0.114374034,1.072072072
0.114760433,1.072072072
0.115146832,1.072072072
0.11553323,1.072072072
0.115919629,1.072072072
0.116306028,1.06981982
0.116692427,1.06981982
0.117078825,1.06981982
0.117465224,1.072072072
0.117851623,1.06981982
0.118238022,1.072072072
0.11862442,1.072072072
0.119010819,1.06981982
0.119397218,1.06981982
0.119783617,1.072072072
0.120170015,1.072072072
0.120556414,1.072072072
0.120942813,1.06981982
0.121329212,1.072072072
0.121715611,1.072072072
0.122102009,1.072072072
0.122488408,1.072072072
0.122874807,1.072072072
0.123261206,1.072072072
0.123647604,1.072072072
0.124034003,1.072072072
0.124420402,1.072072072
0.124806801,1.072072072
0.125193199,1.072072072
0.125579598,1.072072072
0.125965997,1.072072072
0.126352396,1.072072072
0.126738794,1.072072072
0.127125193,1.06981982
0.127511592,1.072072072
