Dimensionless Injection Time,Dimensionless Differential Pressure
0,1
0.000763359,1
0.001526718,1
0.002290076,1
0.003053435,1.000891266
0.003816794,1.000891266
0.004580153,1.000891266
0.005343511,1.001782531
0.00610687,1.001782531
0.006870229,1.001782531
0.007633588,1.002673797
0.008396947,1.002673797
0.009160305,1.002673797
0.009923664,1.002673797
0.010687023,1.003565062
0.011450382,1.003565062
0.01221374,1.003565062
0.012977099,1.004456328
0.013740458,1.003565062
0.014503817,1.004456328
0.015267176,1.004456328
0.016030534,1.004456328
0.016793893,1.005347594
0.017557252,1.005347594
0.018320611,1.006238859
0.019083969,1.006238859
0.019847328,1.006238859
0.020610687,1.007130125
0.021374046,1.007130125
0.022137405,1.007130125
0.022900763,1.007130125
0.023664122,1.007130125
0.024427481,1.00802139
0.02519084,1.00802139
0.025954198,1.008912656
0.026717557,1.008912656
0.027480916,1.009803922
0.028244275,1.009803922
0.029007634,1.009803922
0.029770992,1.009803922
0.030534351,1.009803922
0.03129771,1.009803922
0.032061069,1.009803922
0.032824427,1.009803922
0.033587786,1.009803922
0.034351145,1.010695187
0.035114504,1.010695187
0.035877863,1.011586453
0.036641221,1.010695187
0.03740458,1.011586453
0.038167939,1.011586453
0.038931298,1.011586453
0.039694656,1.011586453
0.040458015,1.011586453
0.041221374,1.011586453
0.041984733,1.012477718
0.042748092,1.012477718
0.04351145,1.013368984
0.044274809,1.012477718
0.045038168,1.013368984
0.045801527,1.013368984
0.046564885,1.013368984
0.047328244,1.01426025
0.048091603,1.01426025
0.048854962,1.01426025
0.049618321,1.015151515
0.050381679,1.01426025
0.051145038,1.015151515
0.051908397,1.015151515
0.052671756,1.015151515
0.053435115,1.016042781
0.054198473,1.016042781
0.054961832,1.016042781
0.055725191,1.016042781
0.05648855,1.016934046
0.057251908,1.016934046
0.058015267,1.016934046
0.058778626,1.016934046
0.059541985,1.016934046
0.060305344,1.017825312
0.061068702,1.017825312
0.061832061,1.017825312
0.06259542,1.017825312
0.063358779,1.017825312
0.064122137,1.018716578
0.064885496,1.018716578
0.065648855,1.018716578
0.066412214,1.019607843
0.067175573,1.020499109
0.067938931,1.020499109
0.06870229,1.020499109
0.069465649,1.021390374
0.070229008,1.021390374
0.070992366,1.021390374
0.071755725,1.021390374
0.072519084,1.021390374
0.073282443,1.02228164
0.074045802,1.02228164
0.07480916,1.02228164
0.075572519,1.02228164
0.076335878,1.02228164
0.077099237,1.02228164
0.077862595,1.02228164
0.078625954,1.02228164
0.079389313,1.023172906
0.080152672,1.023172906
0.080916031,1.024064171
0.081679389,1.024064171
